SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,AverageMonthlySpend,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,predicted_churn,Churn_Probability,CLV,Priority_Score,Priority_Level,Retention_Action
0,56,99.8,5515.45,0,96.76228070175438,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0.39569757730398364,5588.8,47.31,Medium,10% Discount + Plan Upgrade Recommendation
0,6,20.7,112.75,0,16.107142857142858,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0.1928459529395621,124.19999999999999,13.94,Low,Regular Promotional Email
0,3,74.4,229.55,1,57.3875,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.8735362437514961,223.20000000000002,61.93,High,15% Discount + Loyalty Points
0,7,50.7,350.35,0,43.79375,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3595911353113615,354.90000000000003,26.42,Low,Regular Promotional Email
0,4,20.85,62.9,0,12.58,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0.2627172427738047,83.4,18.68,Low,Regular Promotional Email
0,33,88.95,3027.65,0,89.0485294117647,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0.27842326511221926,2935.35,29.79,Low,Regular Promotional Email
1,27,78.05,2135.5,1,76.26785714285714,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0.6872532362267251,2107.35,55.5,Medium,10% Discount + Plan Upgrade Recommendation
0,72,23.55,1723.95,0,23.61575342465753,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0.026379682282920567,1695.6000000000001,7.8,Low,Regular Promotional Email
0,1,19.75,19.75,0,9.875,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0.6299025386929985,19.75,44.16,Medium,Welcome Offer + Personalized Email
1,71,56.45,3985.35,0,55.35208333333333,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0.2697502775178779,4007.9500000000003,32.95,Low,Regular Promotional Email
0,13,85.95,1215.65,0,86.83214285714287,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0.8175745714230532,1117.3500000000001,61.15,High,20% Discount
0,25,58.6,1502.65,1,57.79423076923077,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0.4648687925886595,1465.0,37.68,Low,Regular Promotional Email
0,67,50.55,3260.1,0,47.942647058823525,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.11328460278281355,3386.85,19.81,Low,Regular Promotional Email
0,1,35.45,35.45,1,17.725,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0.8918080154782926,35.45,62.55,High,15% Discount + Loyalty Points
0,2,44.35,81.25,1,27.08333333333333,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.7373217056760546,88.7,51.92,Medium,Welcome Offer + Personalized Email
0,43,25.7,1188.2,0,27.00454545454545,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0.11858000478007895,1105.1,12.18,Low,Regular Promotional Email
0,23,75.0,1778.5,0,74.10416666666667,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.5417205110713866,1725.0,43.97,Medium,10% Discount + Plan Upgrade Recommendation
0,64,20.2,1277.75,0,19.657692307692308,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0.01037458354571615,1292.8,5.26,Low,Regular Promotional Email
0,57,19.6,1170.55,0,20.181896551724137,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0.0835035881076893,1117.2,9.77,Low,Regular Promotional Email
1,1,70.45,70.45,1,35.225,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.8840505506408205,70.45,62.13,High,15% Discount + Loyalty Points
1,72,88.05,6425.65,0,88.02260273972603,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0.03124691286245096,6339.599999999999,24.43,Low,Loyalty Rewards + Thank You Coupon
0,8,71.15,563.65,1,62.62777777777777,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0.6182716658728735,569.2,45.28,Medium,Welcome Offer + Personalized Email
0,61,101.05,5971.25,0,96.31048387096774,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0.2742970376461763,6164.05,40.83,Medium,10% Discount + Plan Upgrade Recommendation
0,64,84.3,5289.05,0,81.37,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.20117224321614197,5395.2,33.01,Low,Loyalty Rewards + Thank You Coupon
1,71,23.95,1756.2,0,24.391666666666666,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0.009520001814873362,1700.45,6.63,Low,Regular Promotional Email
0,65,99.05,6416.7,0,97.22272727272728,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0.11038294999500643,6438.25,30.32,Low,Loyalty Rewards + Thank You Coupon
0,3,19.6,61.35,0,15.3375,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0.09825194049246648,58.800000000000004,7.08,Low,Regular Promotional Email
0,1,45.65,45.65,1,22.825,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.8165923673877343,45.65,57.32,Medium,Welcome Offer + Personalized Email
0,30,64.5,1929.95,0,62.25645161290323,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0.18869641476699234,1935.0,20.0,Low,Regular Promotional Email
0,15,69.5,1071.4,0,66.9625,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0.31405874874421563,1042.5,25.64,Low,Regular Promotional Email
0,8,68.55,564.35,0,62.70555555555556,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0.5534881277537096,548.4,40.67,Medium,Welcome Offer + Personalized Email
0,7,95.0,655.5,1,81.9375,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0.860714137225226,665.0,62.58,High,20% Discount
0,70,108.15,7930.55,0,111.69788732394366,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0.23638891739014886,7570.5,43.11,Medium,10% Discount + Plan Upgrade Recommendation
0,62,86.1,5215.25,0,82.78174603174604,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0.05625670893149223,5338.2,22.67,Low,Loyalty Rewards + Thank You Coupon
0,6,19.7,113.5,0,16.214285714285715,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0.18565385132322798,118.19999999999999,13.41,Low,Regular Promotional Email
0,14,80.9,1152.8,0,76.85333333333332,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.7255824684125524,1132.6000000000001,54.76,Medium,10% Discount + Plan Upgrade Recommendation
0,22,84.15,1821.95,0,79.21521739130435,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0.6669538940474744,1851.3000000000002,53.18,Medium,10% Discount + Plan Upgrade Recommendation
0,22,20.15,419.9,0,18.256521739130434,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0.026436118757088706,443.29999999999995,3.41,Low,Regular Promotional Email
0,16,64.25,1024.0,0,60.23529411764706,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0.12577903396703058,1028.0,12.41,Low,Regular Promotional Email
0,10,25.7,251.6,0,22.87272727272727,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0.10948611055452477,257.0,8.57,Low,Regular Promotional Email
0,13,56.0,764.55,0,54.61071428571428,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.40436610794255967,728.0,30.86,Low,Regular Promotional Email
0,20,82.4,1592.35,1,75.82619047619048,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.6496383186212056,1648.0,51.26,Medium,10% Discount + Plan Upgrade Recommendation
0,2,69.7,135.2,0,45.06666666666666,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.8184846700159485,139.4,57.78,Medium,Welcome Offer + Personalized Email
0,53,73.9,3958.25,0,73.30092592592592,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0.0700044251540769,3916.7000000000003,18.64,Low,Regular Promotional Email
0,11,20.6,233.9,0,19.491666666666667,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0.10914491971155978,226.60000000000002,8.44,Low,Regular Promotional Email
0,69,19.9,1363.45,0,19.477857142857143,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0.023540048138518434,1373.1,6.47,Low,Regular Promotional Email
0,4,70.9,273.0,1,54.6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.8112499218092781,283.6,57.78,Medium,Welcome Offer + Personalized Email
0,72,89.05,6254.45,0,85.67739726027396,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0.0077455690706866535,6411.599999999999,23.04,Low,Loyalty Rewards + Thank You Coupon
1,58,45.3,2651.2,1,44.93559322033898,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0.6460973224810361,2627.3999999999996,54.45,Medium,10% Discount + Plan Upgrade Recommendation
0,16,20.4,321.4,0,18.905882352941177,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0.1714103193609037,326.4,13.14,Low,Regular Promotional Email
0,43,84.25,3539.25,0,80.4375,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.2549931304213998,3622.75,30.56,Low,Regular Promotional Email
0,2,104.4,242.8,1,80.93333333333334,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0.8647207160353256,208.8,61.26,High,20% Discount
0,14,81.95,1181.75,0,78.78333333333333,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0.13562646562728714,1147.3,13.52,Low,Regular Promotional Email
0,53,94.85,5000.2,1,92.59629629629627,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0.47516473565374173,5027.049999999999,50.9,Medium,10% Discount + Plan Upgrade Recommendation
0,32,20.55,654.55,0,19.83484848484848,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0.040834947403707675,657.6,5.17,Low,Regular Promotional Email
0,34,24.7,780.2,0,22.29142857142857,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0.09743718793406428,839.8,9.77,Low,Regular Promotional Email
1,15,74.45,1145.7,1,71.60625,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.7778752636363289,1116.75,58.37,Medium,10% Discount + Plan Upgrade Recommendation
1,7,76.45,503.6,1,62.95,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6110861145088387,535.15,44.65,Medium,Welcome Offer + Personalized Email
0,15,105.35,1559.25,0,97.453125,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0.7353195344516059,1580.25,57.02,Medium,10% Discount + Plan Upgrade Recommendation
0,61,20.55,1252.0,0,20.193548387096776,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0.051735863266328244,1253.55,8.02,Low,Regular Promotional Email
0,1,29.95,29.95,1,14.975,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.662278205242982,29.95,46.46,Medium,Welcome Offer + Personalized Email
0,1,45.3,45.3,0,22.65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6969440454541636,45.3,48.95,Medium,Welcome Offer + Personalized Email
0,8,84.5,662.65,1,73.62777777777778,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.8069724890066624,676.0,58.86,Medium,Welcome Offer + Personalized Email
0,33,74.75,2453.3,0,72.15588235294118,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0.253801462637012,2466.75,26.42,Low,Regular Promotional Email
0,13,79.25,1111.65,1,79.40357142857144,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0.8075758313495831,1030.25,60.15,High,15% Discount + Loyalty Points
0,1,24.8,24.8,1,12.4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.7874674718295366,24.8,55.21,Medium,Welcome Offer + Personalized Email
0,20,51.8,1023.85,0,48.75476190476191,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.37225402025995175,1036.0,29.69,Low,Regular Promotional Email
0,3,30.4,82.15,0,20.5375,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.6014635864804324,91.19999999999999,42.42,Medium,Welcome Offer + Personalized Email
0,13,19.65,244.8,0,17.485714285714288,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0.12866218306950572,255.45,9.9,Low,Regular Promotional Email
0,40,56.6,2379.1,0,58.02682926829268,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2524024248297887,2264.0,25.61,Low,Regular Promotional Email
0,43,71.9,3173.35,0,72.12159090909091,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0.1631453272821583,3091.7000000000003,22.27,Low,Regular Promotional Email
0,6,91.0,531.0,1,75.85714285714286,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0.8496580797508428,546.0,61.39,High,20% Discount
0,69,19.75,1375.4,0,19.64857142857143,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0.022574441635810995,1362.75,6.36,Low,Regular Promotional Email
0,72,109.7,8129.3,0,111.36027397260274,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0.06127665159987175,7898.400000000001,32.0,Low,Loyalty Rewards + Thank You Coupon
0,59,19.3,1192.7,0,19.87833333333333,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0.02138424890778188,1138.7,5.49,Low,Regular Promotional Email
0,20,96.55,1901.65,0,90.5547619047619,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0.6968757271148484,1931.0,55.56,Medium,10% Discount + Plan Upgrade Recommendation
0,24,24.1,587.4,0,23.496,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0.0838847771895442,578.4000000000001,7.9,Low,Regular Promotional Email
0,59,111.35,6519.75,0,108.6625,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0.48100745249253407,6569.65,56.72,Medium,10% Discount + Plan Upgrade Recommendation
0,72,112.25,8041.65,0,110.15958904109588,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0.14453839432250695,8082.0,38.48,Low,Loyalty Rewards + Thank You Coupon
0,1,20.75,20.75,0,10.375,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0.5395630582649186,20.75,37.84,Low,Regular Promotional Email
0,27,101.9,2681.15,0,95.75535714285716,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0.48608028656216995,2751.3,43.68,Medium,10% Discount + Plan Upgrade Recommendation
0,14,80.05,1112.3,0,74.15333333333334,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0.6637406877996095,1120.7,50.39,Medium,10% Discount + Plan Upgrade Recommendation
0,71,105.55,7405.5,0,102.85416666666669,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0.1984367790211124,7494.05,40.19,Medium,10% Discount + Plan Upgrade Recommendation
0,13,78.3,1033.95,0,73.85357142857143,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0.6724739299564683,1017.9,50.64,Medium,10% Discount + Plan Upgrade Recommendation
0,44,68.85,2958.95,0,65.75444444444445,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4442683335546161,3029.3999999999996,41.73,Medium,10% Discount + Plan Upgrade Recommendation
0,33,79.95,2684.85,0,78.96617647058824,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0.2890972802919068,2638.35,29.49,Low,Regular Promotional Email
0,72,55.45,4179.2,0,57.249315068493146,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0.013145492519992918,3992.4,14.93,Low,Regular Promotional Email
0,1,79.9,79.9,1,39.95,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.916623603075162,79.9,64.44,High,15% Discount + Loyalty Points
0,19,106.6,1934.45,1,96.7225,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0.7684523899032203,2025.3999999999999,60.9,High,20% Discount
0,64,102.45,6654.1,0,102.37076923076924,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0.37081566925476506,6556.8,48.96,Medium,10% Discount + Plan Upgrade Recommendation
0,2,46.0,84.5,1,28.166666666666668,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.7410513573553196,92.0,52.2,Medium,Welcome Offer + Personalized Email
0,1,25.25,25.25,0,12.625,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.7597070814021699,25.25,53.27,Medium,Welcome Offer + Personalized Email
0,61,19.75,1124.2,0,18.13225806451613,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0.14915557627251483,1204.75,14.67,Low,Regular Promotional Email
0,29,20.0,540.05,0,18.001666666666665,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0.07161182497629297,580.0,7.05,Low,Regular Promotional Email
1,23,86.8,1975.85,0,82.32708333333333,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.6794868938164383,1996.3999999999999,54.57,Medium,10% Discount + Plan Upgrade Recommendation
0,57,58.75,3437.45,0,59.26637931034482,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0.22356039118570814,3348.75,27.4,Low,Regular Promotional Email
0,72,45.25,3139.8,0,43.01095890410959,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0.04055714678259531,3258.0,14.27,Low,Regular Promotional Email
0,66,56.6,3789.2,0,56.55522388059701,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0.019530323401594746,3735.6,14.47,Low,Regular Promotional Email
0,65,84.2,5324.5,0,80.67424242424242,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0.08517749950439062,5473.0,25.17,Low,Loyalty Rewards + Thank You Coupon
0,8,80.0,624.6,0,69.4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0.7910402922286557,640.0,57.62,Medium,Welcome Offer + Personalized Email
0,4,70.15,268.35,1,53.67,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.8260847123001691,280.6,58.81,Medium,Welcome Offer + Personalized Email
0,71,24.75,1836.9,0,25.512500000000003,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0.010153384748537704,1757.25,6.88,Low,Regular Promotional Email
0,1,20.2,20.2,0,10.1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0.4313772397367802,20.2,30.27,Low,Regular Promotional Email
0,4,50.05,179.35,1,35.87,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.5701038053975865,200.2,40.61,Medium,Welcome Offer + Personalized Email
0,12,19.35,219.35,0,16.873076923076923,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0.09878340190543895,232.20000000000002,7.73,Low,Regular Promotional Email
0,24,50.6,1288.75,0,51.55,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0.24382562155539825,1214.4,21.33,Low,Regular Promotional Email
0,31,81.15,2545.75,0,79.5546875,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0.25591076104023447,2515.65,26.74,Low,Regular Promotional Email
0,1,55.2,55.2,1,27.6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.7440788252379947,55.2,52.28,Medium,Welcome Offer + Personalized Email
0,30,89.9,2723.15,0,87.84354838709677,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0.507541518063495,2697.0,44.99,Medium,10% Discount + Plan Upgrade Recommendation
0,47,85.3,4107.25,0,85.56770833333333,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0.0603325404505918,4009.1,18.29,Low,Regular Promotional Email
0,54,108.0,5760.65,0,104.7390909090909,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0.35965458312535703,5832.0,45.64,Medium,10% Discount + Plan Upgrade Recommendation
0,50,93.5,4747.5,0,93.08823529411764,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0.31508143383139436,4675.0,38.46,Low,Regular Promotional Email
0,1,84.6,84.6,1,42.3,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0.8118909142398043,84.6,57.13,Medium,Welcome Offer + Personalized Email
0,72,20.25,1566.9,0,21.464383561643835,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0.014355033052580627,1458.0,6.12,Low,Regular Promotional Email
0,29,25.15,702.0,0,23.4,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0.1210648623055607,729.3499999999999,11.03,Low,Regular Promotional Email
0,2,54.4,114.1,1,38.03333333333333,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.7429371069042016,108.8,52.39,Medium,Welcome Offer + Personalized Email
0,10,29.6,299.05,0,27.18636363636364,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0.2588000030913239,296.0,19.15,Low,Regular Promotional Email
0,18,73.15,1305.95,0,68.73421052631579,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.7176586228009356,1316.7,54.86,Medium,10% Discount + Plan Upgrade Recommendation
1,11,95.0,1120.3,1,93.35833333333332,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0.859181412694817,1045.0,63.81,High,20% Discount
0,16,19.75,284.35,0,16.726470588235294,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0.07763550512344793,316.0,6.54,Low,Regular Promotional Email
0,72,86.6,6350.5,0,86.9931506849315,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0.0349545425536725,6235.2,24.32,Low,Loyalty Rewards + Thank You Coupon
0,72,109.2,7878.3,0,107.92191780821918,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0.14770065876369806,7862.400000000001,37.93,Low,Loyalty Rewards + Thank You Coupon
